Naam,Productcode,Type,Attributen,Barcode,EAN,Tags,Lengte,Breedte,Hoogte,Gewicht,Leverancier,Leverancier productcode,Afbeelding,Extern product,Inkoopbaar,Ongelimiteerde voorraad,Vrije voorraad,Totale voorraad,Minimale voorraad,Voorraad aanvullen tot,Inkoop veelvoud,Inkoopprijs,Verkoopprijs,Belastingspercentage,Voorraadwaarde,Backorders toestaan,Voorraad bijwerken in verkoopplatformen,Korte leverperiode,Lange leverperiode,Voorraadlocatie (hoogste prioriteit),HS-code,Land van oorsprong,Douane - Productbeschrijving (Engels),Cantastic,Cantastic TEST
Loop Colors Fineliner 0.3mm,8021025511045,Normaal,large_number: 8020,,,,13.00,1.00,1.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/a3c9526408972ad980a6284773fa74/original.jpg,0,1,0,10,10,0,10,1,0.00,2.5,,0,0,1,,,,,,,1,0
Loop Colors Fineliner 0.1mm,8021025501046,Normaal,large_number: 8020,,,,13.00,1.00,1.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/b25c1873f27bcdd731fd4bfce38df2/original.jpg,0,1,0,8,8,0,10,1,0.00,2.5,,0,0,1,,,,,,,1,0
Loop colors Blackbook A4 Landscape,8021025010005,Normaal,large_number: 8020,,,,21.00,30.00,1.50,1,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/400532f0bdb56f3b5093ddd502e6a6/original.jpg,0,1,0,0,0,0,10,1,0.00,9.9,,0,0,1,,,,,,,1,0
Loop Colors 400ml,8021025002529,Normaal,Color: LP-252 BERGAMO,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/2d724f2be326aed25b813412a07cf4/original.jpg,0,1,0,157,157,0,10,1,0.00,3.75,,0,0,1,,,P11,,NL,,1,0
LP-304 PRAGA,8021025003045,Normaal,Color: LP-304 PRAGA,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/4a9dbdb04be00ff5bf55db65ee2a99/original.jpg,0,1,0,29,29,0,10,1,0.00,3.75,,0,0,1,,,K2A30,,,,1,0
LP-305 BELGRADE,8021025003052,Normaal,Color: LP-305 BELGRADE,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/02f6770de82c09b969fb73977be585/original.jpg,0,1,0,0,0,0,10,1,0.00,3.75,,0,0,1,,,K2A31,,,,1,0
Copenhagen Graffiti 1985-2016,cph-grft-19852016,Normaal,large_number: 8020,,,,28.00,21.00,0.00,1,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/e4515cdbfd0668b0d8daec0d1655d1/original.jpg,0,1,0,1,1,0,10,1,0.00,34.95,,0,0,1,,,,,,,1,0
Loop Colors 400ml,8021025002055,Normaal,Color: LP-205 LILLE,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/51131f416f9bdfd6bd5f451f8838ac/original.jpg,0,1,0,16,16,0,10,1,0.00,3.75,,0,0,1,,,K1D1,,NL,,1,0
Loop Colors 400ml,8021025002536,Normaal,Color: LP-253 BRESCIA,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/cee73cba885c6757d243fc8ca5a239/original.jpg,0,1,0,30,33,0,10,1,0.00,3.75,,0,0,1,,,,,NL,,1,0
Loop Colors 400ml,8021025002659,Normaal,Color: LP-265 LUCCA,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/9548549715ae767ab5de6d5f71514f/original.jpg,0,1,0,45,45,0,10,1,0.00,3.75,,0,0,1,,,,,NL,,1,0
LP-219 TAVERNY,8021025002192,Normaal,Color: LP-219 TAVERNY,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/c073da7070fb38e3a963f7864cfd8a/original.jpg,0,1,0,34,34,0,10,1,0.00,3.75,,0,0,1,,,,,,,1,0
LP-355 PHILLY,8021025003557,Normaal,Color: LP-355 PHILLY,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/6016593603de9fb92509db1ffdc381/original.jpg,0,1,0,25,25,0,10,1,0.00,3.75,,0,0,1,,,K2C8,,,,1,0
LP-308 LINZ,8021025003083,Normaal,Color: LP-308 LINZ,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/17db0926cd7022b6a6dd2b39d52e3f/original.jpg,0,1,0,59,59,0,10,1,0.00,3.75,,0,0,1,,,K2B2,,NL,,1,0
LP-278 SALERNO,8021025002789,Normaal,Color: LP-278 SALERNO,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/b435479f1e79c43762eb1381af112d/original.jpg,0,1,0,69,69,0,10,1,0.00,3.75,,0,0,1,,,K2A21,,,,1,0
Loop Colors 400ml,8021025003199,Normaal,Color: LP-319 MUNCHEN,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/d39102b2f0788faaf10b7304582c1f/original.jpg,0,1,0,29,29,0,10,1,0.00,3.75,,0,0,1,,,,,NL,,1,0
Loop Colors 400ml,8021025002024,Normaal,Color: LP-202 STRASBOURG,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/7b189d608efce1fe79f6140cf7a70f/original.jpg,0,1,0,54,54,0,10,1,0.00,3.75,,0,0,1,,,,,NL,,1,0
LP-200 PARIS,8021025002000,Normaal,Color: LP-200 PARIS,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/86b2063bc5a36295b5bab4cf788e95/original.jpg,0,1,0,16,16,0,10,1,0.00,3.75,,0,0,1,,,K1C31,,,,1,0
Loop Colors 400ml,8021025002017,Normaal,Color: LP-201 NANCY,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/b1af77e396292ac71c8f807c2ea31f/original.jpg,0,1,0,1,1,0,10,1,0.00,3.75,,0,0,1,,,K1C32,,NL,,1,0
Loop Colors 400ml,8021025002543,Normaal,Color: LP-254 VENEZIA,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/386ea8bb14b9d1fc05ab6370b9df4e/original.jpg,0,1,0,88,88,0,10,1,0.00,3.75,,0,0,1,,,K1D29,,NL,,1,0
Loop Colors 400ml,8021025002727,Normaal,Color: LP-272 MESSINA,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/a2b7188712e94a36dd49116e2ed958/original.jpg,0,1,0,49,49,0,10,1,0.00,3.75,,0,0,1,,,K2A15,,NL,,1,0
Loop Colors 400ml,8021025003090,Normaal,Color: LP-309 WELS,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/f03cbe0028d341db31bca54cf9e2cb/original.jpg,0,1,0,37,37,0,10,1,0.00,3.75,,0,0,1,,,,,NL,,1,0
Loop Colors 400ml,8021025003113,Normaal,Color: LP-311 GRAZ,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/ac966a590214da154209ed2a35645b/original.jpg,0,1,0,31,31,0,10,1,0.00,3.75,,0,0,1,,,K2B5,,NL,,1,0
Loop Colors 400ml,8021025003236,Normaal,Color: LP-323 FRANKFURT,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/1fda47efe64848eee9a17455e8dd9a/original.jpg,0,1,0,15,15,0,10,1,0.00,3.75,,0,0,1,,,,,NL,,1,0
Loop Colors 400ml,8021025003250,Normaal,Color: LP-325 KOLN,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/764859ae18edb5fecdeb2e4ccc7657/original.jpg,0,1,0,38,38,0,10,1,0.00,3.75,,0,0,1,,,,,NL,,1,0
LP-350 AUSTIN,8021025003502,Normaal,Color: LP-350 AUSTIN,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/20a61ca301c842b03e41a1e24a776b/original.jpg,0,1,0,18,18,0,10,1,0.00,3.75,,0,0,1,,,,,,,1,0
LP-351 EL PASO,8021025003519,Normaal,Color: LP-351 EL PASO,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/addd54c52eb355b82c5452c7291bad/original.jpg,0,1,0,20,20,0,10,1,0.00,3.75,,0,0,1,,,,,,,1,0
LP-352 NEW YORK,8021025003526,Normaal,Color: LP-352 NEW YORK,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/a5c1f07248d027fdc01175f27aaa52/original.jpg,0,1,0,10,10,0,10,1,0.00,3.75,,0,0,1,,,,,,,1,0
LP-353 BOSTON,8021025003533,Normaal,Color: LP-353 BOSTON,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/1dc035b83545f6fb6a1a5d953886f0/original.jpg,0,1,0,10,10,0,10,1,0.00,3.75,,0,0,1,,,K2C6,,,,1,0
LP-354 CHICAGO,8021025003540,Normaal,Color: LP-354 CHICAGO,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/e5d58e8659b89f8d7061e8eba2834d/original.jpg,0,1,0,14,14,0,10,1,0.00,3.75,,0,0,1,,,K2C7,,,,1,0
LP-356 WASHINGTON,8021025003564,Normaal,Color: LP-356 WASHINGTON,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/44bdc3c5d0a16b3b4039c9d9ce40e1/original.jpg,0,1,0,1,1,0,10,1,0.00,3.75,,0,0,1,,,,,,,1,0
Loop Colors 400ml,8021025003151,Normaal,Color: LP-315 BREMEN,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/711dded0616d0df14811a01e6ffa8f/original.jpg,0,1,0,39,39,0,10,1,0.00,3.75,,0,0,1,,,,,NL,,1,0
Loop Colors 400ml,8021025002031,Normaal,Color: LP-203 METS,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/c876379f77e95aabd9dcf0c0e08e51/original.jpg,0,1,0,41,41,0,10,1,0.00,3.75,,0,0,1,,,P9,,NL,,1,0
LP-306 VIENNA,8021025003069,Normaal,Color: LP-306 VIENNA,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/0ada13e93f3cbcf825a6b17f29b6a7/original.jpg,0,1,0,20,20,0,10,1,0.00,3.75,,0,0,1,,,K2A32,,,,1,0
BAMN 5,bamn5,Normaal,large_number: 8020,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/b175c1a3aa2042eae9bbe360139d8d/original.jpg,0,1,0,3,3,0,10,1,0.00,7,,0,0,1,,,,,NL,,1,0
LP-266 FIRENZE,8021025002666,Normaal,Color: LP-266 FIRENZE,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/3eaeaceaa95d2cbf6ca0a767388a4b/original.jpg,0,1,0,267,267,0,10,1,0.00,3.75,,0,0,1,,,P8,,,,1,0
