Intern UUID,Naam,Productcode,Actief,Type,Attributen,Barcode,EAN,Tags,Lengte,Breedte,Hoogte,Gewicht,Leverancier,Leverancier productcode,Afbeelding,Extern product,Inkoopbaar,Ongelimiteerde voorraad,Vrije voorraad,Totale voorraad,Gebruik fictieve voorraad,Fictieve voorraad,Gebruik daadwerkelijke voorraad als voorraad onder de volgende drempel komt,Minimale voorraad,Voorraad aanvullen tot,Inkoop veelvoud,Inkoopprijs,Verkoopprijs,Belastingspercentage,Voorraadwaarde,Backorders toestaan,Voorraad bijwerken in verkoopplatformen,Levertijd indien op voorraad,Levertijd indien niet op voorraad,Voorraadlocatie (hoogste prioriteit),HS-code,Land van oorsprong,Douane - Productbeschrijving (Engels),Cantastic,Cantastic TEST
2fd0c304-8fe4-4c09-bb4b-51cd556c4ef0,Orange Fat Cap 100 stuks Voordeelzak,A6-01.074-100bag,1,Samengesteld,large_number: 8020,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/952acd090827350e621c4c0ae18b4b/original.jpg,0,1,0,39,39,0,,,0,10,1,0,23.99,,0,0,1,,,,,NL,,1,0
b5caf33e-4d52-49b2-b93d-feb1f317e4dc,Pink Fat Cap 100 stuks Voordeelzak,8021025010647,1,Samengesteld,large_number: 8020,,8021025010647,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/5a498e74c6bc543348f5c434c8fed2/original.jpg,0,1,0,107,108,0,,,0,10,1,0,23.99,,0,0,1,,,,,NL,,1,0
9eaea63a-277c-40ea-afce-cc82f18a2cc6,Grog Cutter 15mm Empty,8052440552634,1,Normaal,,,,,14.80,2.80,2.80,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/653ae3e7b1999a629b612bedd23083/original.jpg,0,1,0,9,9,0,,,0,10,1,0.00,2.8,,0,0,1,,,,,,,1,0
e6759379-c074-4d64-b4cf-8de4860b92a1,Grog Cutter 8mm Empty,8052440552863,1,Normaal,,,,,12.30,1.80,1.80,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/061b777348ce3c65c0c4047d2cc87a/original.jpg,0,1,0,7,7,0,,,0,10,1,0.00,2.4,,0,0,1,,,,,,,1,0
d7c11526-98ae-4b94-b913-cd87f4988bbf,Grog Squeezer 10mm Empty,8052440551125,1,Normaal,,,,,14.20,3.50,3.50,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/71b410c539d04073640097856a1a61/original.jpg,0,1,0,11,11,0,,,0,10,1,0.00,2.2,,0,0,1,,,,,,,1,0
6fb1879b-5811-463e-97bb-4b1b7e63c35d,Grog Squeezer 5mm Empty,8052440551118,1,Normaal,,,,,13.40,2.60,2.60,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/4fa75d0076453be424e334e233dcb3/original.jpg,0,1,0,9,9,0,,,0,10,1,0.00,2.2,,0,0,1,,,,,,,1,0
b6df9a4e-05cc-42c7-b645-51d92b4ab6c8,Yellow Super Fat Cap 100 stuks Voordeelzak,A6-01.060-100bag,1,Samengesteld,large_number: 8020,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/9d502755fe194a7e007ea61811a430/original.jpg,0,1,0,50,52,0,,,0,10,1,0,23.99,,0,0,1,,,,,NL,,1,0
767c2d07-dad2-4bb7-8714-3d1b0386185b,Loop Colors 64 pack,lp-deals-64pack,1,Samengesteld,large_number: 8020,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/70d41350e9445f53896cd5269d9636/original.jpg,0,1,0,0,1,0,,,0,10,1,0,215.99,,0,0,1,,,,,NL,,1,0
d807c0db-2cdc-4265-b6d8-29fa01209f24,Loop Colors 36 pack,lp-deals-36pack,1,Samengesteld,large_number: 8020,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/795afcf88834d6d3f9eb59f70f9b98/original.jpg,0,1,0,0,0,0,,,0,10,1,0,126.9,,0,0,1,,,,,NL,,1,0
9bdd2282-8b00-4dd2-bd76-25ae4f465176,Loop Colors 48 pack,lp-deals-48pack,1,Samengesteld,large_number: 8020,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/bca37465d191112f53cbea23cc74a5/original.jpg,0,1,0,2,2,0,,,0,10,1,0,167.25,,0,0,1,,,,,NL,,1,0
5dcb0792-b9e9-44ff-a216-2a5f1dac597f,COPS CAN’T DANCE cap Maroon,23702004-1,1,Normaal,"Color: Black / Grey, Maroon Red / Navy Blue|large_number: 8020",,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/92eef40f6bd463481b9b9d6d2cde1a/original.jpg,0,1,0,1,1,0,,,0,10,1,0.00,29.5,,0,0,1,,,,,,,1,0
d1d8de27-c462-48eb-b4c0-0ad9559d802f,COPS CAN’T DANCE vice bag Maroon,23702110,1,Normaal,large_number: 8020,23702127,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/3a703c41c32a696e007c117172eb48/original.jpg,0,1,0,4,4,0,,,0,10,1,0.00,26.5,,0,0,1,,,,,NL,,1,0
0719834d-d2ad-47a5-a64f-c7c9862800fc,COPS CAN'T DANCE Beanie Maroon,23702028-2,1,Normaal,large_number: 8020,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/9e1c681756d9df2070ae8abeca5c3a/original.jpg,0,1,0,4,4,0,,,0,10,1,0.00,22.5,,0,0,1,,,,,,,1,0
48050ef6-f787-4887-a0c5-52d4ad8fa11f,Overrated Issue 6,ovrtd-mgzn-6,1,Normaal,large_number: 8020,,,,0.00,0.00,0.00,1,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/804bd0f4de8a119cae8560f486bd06/original.jpg,0,1,0,8,8,0,,,0,10,1,0.00,9.99,,0,0,1,,,,,,,1,0
27b6ec3c-caed-4c26-a8f1-dc7c65f8f50f,HMX Caribes Pro,2017080181305,1,Normaal,large_number: 8020,,,,42.00,30.00,1.00,4,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/5d155bebab4a0e2b8edb7d92b6b245/original.jpg,0,1,0,2,2,0,,,0,10,1,0.00,12.99,,0,0,1,,,,,,,1,0
326db4a1-a958-47ad-a434-c5e55e4df23e,Lego cap,A6-01.076,1,Normaal,,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/601736d004c155a248cae27a2d41f3/original.jpg,0,1,0,850,850,0,,,0,10,1,0.00,0.3,,0,0,1,,,,,,,1,0
255c1728-9b3f-4e29-ae98-60d232ef91f9,Skinny Banana universal,A6-01.077,1,Normaal,,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/8a5aa1288ba1b115579f815686d6cd/original.jpg,0,1,0,3643,3643,0,,,0,10,1,0.00,30,,0,0,1,,,,,,,1,0
8966f6df-d076-4f6d-830b-91ab33bb8c09,Soft Grey Carolina,A6-01.072,1,Normaal,,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/2f21524b747567eeee9b193c9aabdc/original.jpg,0,1,0,243,243,0,,,0,10,1,0.00,0.3,,0,0,1,,,,,,,1,0
99fe4f43-9193-40e2-9d6d-99e85606509d,Grog Squeezer 25mm BPI,8052440551033,1,Normaal,Color: GROG DEATH BLACK,,,,14.20,4.00,4.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/82fc092d02dbbb05cc88ae30e08476/original.jpg,0,1,0,1,1,0,,,0,10,1,0.00,7,,0,0,1,,,,,,,1,0
8e7caa7a-2e56-4ce9-a46d-9d47b4ed08e8,Grog Squeezer 25mm BPI,8052440551071,1,Normaal,Color: GROG SPLATTER RED,,,,14.20,4.00,4.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/0aca9bcd03b3c5bc14d8fc4cd4992e/original.jpg,0,1,0,2,2,0,,,0,10,1,0.00,7,,0,0,1,,,,,,,1,0
5c1cb177-7272-4007-8811-84ed4f8d1a24,Grog Squeezer 25mm BPI,8052440551064,1,Normaal,Color: GROG JELLYFISH FUCHSIA,,,,14.20,4.00,4.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/14eded46e457f3c1ac2f14b76b7132/original.jpg,0,1,0,1,2,0,,,0,10,1,0.00,7,,0,0,1,,,,,,,1,0
b59987b0-5c6b-40bb-9a7e-e0ddb9de8f52,Grog Squeezer 25mm BPI,8052440551057,1,Normaal,Color: GROG DIVING BLUE,,,,14.20,4.00,4.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/dfc234f41cfa4ab4f637015da140ef/original.jpg,0,1,0,3,3,0,,,0,10,1,0.00,7,,0,0,1,,,,,,,1,0
e306fbe5-33b9-46dc-9aef-d458eda50199,Grog Squeezer 10mm BPI,8052440550975,1,Normaal,Color: GROG DEATH BLACK,,,,14.20,3.50,3.50,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/c7562e43ca5bc3f68636230e6238b6/original.jpg,0,1,0,10,10,0,,,0,10,1,0.00,5.8,,0,0,1,,,,,,,1,0
fec2ca1d-3cd0-4021-b521-37bc48881a34,Grog Squeezer 10mm BPI,8052440551019,1,Normaal,Color: GROG SPLATTER RED,,,,14.20,3.50,3.50,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/91132fe12229c8b379c727116e76a7/original.jpg,0,1,0,5,5,0,,,0,10,1,0.00,5.8,,0,0,1,,,,,,,1,0
c5d187bc-883d-4c44-a546-f12980f60231,Grog Squeezer 10mm BPI,8052440551002,1,Normaal,Color: GROG JELLYFISH FUCHSIA,,,,14.20,3.50,3.50,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/a56eb62549e27d4e766f1fbcf030a5/original.jpg,0,1,0,3,3,0,,,0,10,1,0.00,5.8,,0,0,1,,,,,,,1,0
8c845cff-18bd-4802-b3b2-6309a6a405ae,Grog Squeezer 10mm BPI,8052440550999,1,Normaal,Color: GROG DIVING BLUE,,,,14.20,3.50,3.50,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/882a5b019dff233fa9f94ec250ad13/original.jpg,0,1,0,5,5,0,,,0,10,1,0.00,5.8,,0,0,1,,,,,,,1,0
3858590b-2348-4b2a-a31f-0dd4bd1a4b9c,HMX Pro Fruit Salad,2017080182708,1,Normaal,large_number: 8020,,,,42.00,30.00,1.00,4,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/c1de9c729674faac422580bcf29fd0/original.jpg,0,1,0,6,6,0,,,0,10,1,0.00,10.99,,0,0,1,,,,,,,1,0
9ecb8647-d01c-45c1-9185-daa0977e1c09,HMX Pro Atacama,2017080185006,1,Normaal,large_number: 8020,,,,42.00,30.00,1.00,4,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/249025c00f4610d226e9d6500c6b94/original.jpg,0,1,0,8,8,0,,,0,10,1,0.00,10.99,,0,0,1,,,,,,,1,0
c37b885b-3623-4381-81df-18e1a973ce52,HMX Pro Maasai,2017080184504,1,Normaal,large_number: 8020,,,,42.00,30.00,1.00,4,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/e53075fe2bb61c4b650bfdbf7c9aeb/original.jpg,0,1,0,4,4,0,,,0,10,1,0.00,10.99,,0,0,1,,,,,,,1,0
34f13409-1d2b-4df7-bc94-c190ffbdb253,Yellow Super Fat 5panel cap,23705500,1,Normaal,large_number: 8020,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/3c6b00d895c710740138986239e38a/original.jpg,0,1,0,2,2,0,,,0,10,1,0.00,27.5,,0,0,1,,,,,,,1,0
dc785b50-8df3-4221-a45e-547f4121436d,Pink Dot Fat 5panel cap,23705906,1,Normaal,large_number: 8020,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/de14e76c43e217edb5b222e9f921c6/original.jpg,0,1,0,1,1,0,,,0,10,1,0.00,27.5,,0,0,1,,,,,,,1,0
788c0aef-8a73-4a88-88cd-c0c2adc70bff,Orange Medium Fat 5panel cap,23705609,1,Normaal,large_number: 8020,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/cad9b2ae02c5644b8bdc614a3e2a7f/original.jpg,0,1,0,1,1,0,,,0,10,1,0.00,27.5,,0,0,1,,,,,,,1,0
161c26af-a8e1-4ed2-9731-57006cdbebea,HMX 8 Colors Pro,2017080182104,1,Normaal,large_number: 8020,,,,42.00,30.00,1.00,4,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/c3e3b97ac2e7f767f292a82d32f552/original.jpg,0,1,0,12,12,0,,,0,10,1,0.00,12.99,,0,0,1,,,,,,,1,0
6ddad150-3dcc-4947-b384-ce776cc56be6,HMX M35 Pro,2017080185303,1,Normaal,large_number: 8020,,,,42.00,30.00,1.00,4,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/6dd4b818bb0af41c1dbb26f20da758/original.jpg,0,1,0,3,3,0,,,0,10,1,0.00,12.99,,0,0,1,,,,,,,1,0
29fd5ac9-b70d-4fc0-8296-1fd319c807c4,HMX SOCOOL Pro,2017080186508,1,Normaal,large_number: 8020,,,,42.00,30.00,1.00,4,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/cfb2d69b66aeb34cdd698a5e129854/original.jpg,0,1,0,2,2,0,,,0,10,1,0.00,12.99,,0,0,1,,,,,,,1,0
1c1cf301-29b0-48fe-8cb7-1cc96f2a4472,HMX IT'SALIVING Pro,2017080183903,1,Normaal,large_number: 8020,,,,42.00,30.00,1.00,4,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/365d5aa5c6dda9b8d3466f9ef87763/original.jpg,0,1,0,12,12,0,,,0,10,1,0.00,12.99,,0,0,1,,,,,,,1,0
438bc1a4-1e0a-44cf-afaa-6ef71eb7cd70,HMX MOSES & TAPS™ Pro,2017080185709,1,Normaal,large_number: 8020,,,,42.00,30.00,1.00,4,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/e3e82bffdbacba972a61b2a870acd8/original.jpg,0,1,0,24,24,0,,,0,10,1,0.00,12.99,,0,0,1,,,,,,,1,0
cf2aeda1-a00f-4fab-befd-a4060752c913,HMX 1UP Pro,2017080181077,1,Normaal,large_number: 8020,,,,42.00,30.00,1.00,4,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/d43a87a9109bfa5c76dc5c6f6e2081/original.jpg,0,1,0,31,31,0,,,0,10,1,0.00,12.99,,0,0,1,,,,,,,1,0
8739fdb8-2bd9-42c9-9bff-318954f96f7a,HMX Sliks Pro,2017080186300,1,Normaal,large_number: 8020,,,,42.00,30.00,1.00,4,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/d4612f591d220ed8f38ca84f377e74/original.jpg,0,1,0,13,13,0,,,0,10,1,0.00,12.99,,0,0,1,,,,,,,1,0
181a2dc6-cff3-44a9-acfe-146626b8a810,GRAFFITI AVANTGARDE - MOSES & TAPS,978-619-7267-04-4,1,Normaal,large_number: 8020,,,,25.00,29.00,5.00,5,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/5ee352eb110631dd2fa477fe56d073/original.jpg,0,1,0,2,2,0,,,0,10,1,0.00,59.99,,0,0,1,,,,,,,1,0
4b1fe846-4027-4d80-bdce-e3a46c2ca4dc,FLUX System Sketch Pad Copenhagen S-Train,5713420101510,1,Normaal,large_number: 8020,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/034e6abd8a7193059f669e64c9f2bf/original.jpg,0,1,0,2,2,0,,,0,10,1,0.00,16.5,,0,0,1,,,,,,,1,0
153c4d43-ac15-47f8-90f9-c0a96590adec,FLUX System Sketch Pad Paris Subway,5713420101619,1,Normaal,large_number: 8020,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/06ce888c2eb06763340b905dacc8f0/original.jpg,0,1,0,0,0,0,,,0,10,1,0.00,16.5,,0,0,1,,,,,,,1,0
e6b3fa00-96ba-4921-ac5e-c5f57fdd0c0b,FLUX System Sketch Pad Stockholm Subway,5713420101411,1,Normaal,large_number: 8020,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/e19013c77092c61c652ac8276d07f4/original.jpg,0,1,0,2,2,0,,,0,10,1,0.00,16.5,,0,0,1,,,,,,,1,0
29b9d6be-a521-461a-9059-ddfa785981bd,BAMN 3,bamn3,1,Normaal,large_number: 8020,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/87bb569fd5057f159d30cafdc4133d/original.jpg,0,1,0,3,3,0,,,0,10,1,0.00,7,,0,0,1,,,,,,,1,0
9d3e0179-2899-4e91-bbcf-0829dc9448fd,BAMN 1,bamn1,1,Normaal,large_number: 8020,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/ca61bd9b9f713a7dfa9533532a5c5a/original.jpg,0,1,0,0,0,0,,,0,10,1,0.00,12.5,,0,0,1,,,,,,,1,0
61ad93f1-843c-4a59-9df7-95a9a3d824d9,BAMN 2,bamn2,1,Normaal,large_number: 8020,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/2799fe1abececa7b8a3e7acb030056/original.jpg,0,1,0,5,5,0,,,2,10,1,0.00,7,21.0000,0,0,1,,,,,NL,,1,0
f59c81c8-f811-4de8-8e65-5b0c04339110,FLUX System Stickers Stockholm 200 pcs,5713420100810,1,Normaal,,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/53c2957b523b384bcf50a853a139c8/original.jpg,0,1,0,3,3,0,,,0,10,1,0.00,15.95,,0,0,1,,,,,,,1,0
a59a94a8-2125-4405-8650-172149f313b8,FLUX System Stickers Paris 200 pcs,5713420101114,1,Normaal,,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/fdf3bb1e42d4934b04a1ac8c2c843f/original.jpg,0,1,0,2,2,0,,,0,10,1,0.00,15.95,,0,0,1,,,,,,,1,0
3ad5a23b-1e48-436f-9a8d-40a570d21152,FLUX System Stickers London 200 pcs,5713420101213,1,Normaal,,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/0eca18c39e50ebfd3262c744cee9ed/original.jpg,0,1,0,3,3,0,,,0,10,1,0.00,15.95,,0,0,1,,,,,,,1,0
6db6a63c-86cd-4b34-a294-67d6bfe269ab,FLUX System Stickers New York 200 pcs,5713420101015,1,Normaal,,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/290aea66f5960ad2c6b01fa322e723/original.jpg,0,1,0,2,2,0,,,0,10,1,0.00,15.95,,0,0,1,,,,,,,1,0
f3cedb45-0bca-4a55-9d32-b7a3a989ecbf,FLUX System Stickers Berlin 200 pcs,5713420100919,1,Normaal,,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/f0ace7fb8ffa2d5908bf9d4fd32662/original.jpg,0,1,0,1,1,0,,,0,10,1,0.00,15.95,,0,0,1,,,,,,,1,0
d297868b-735c-436b-8e8b-f0b04f600179,FLUX Empty Marker FX.PUMP 065E,5713420100513,1,Normaal,,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/4344063b6eaf83a6fe62c184b0702a/original.jpg,0,1,0,0,0,0,,,0,10,1,0.00,3.5,,0,0,1,,,,,,,1,0
c5115322-6c47-41a9-bee5-264ca69f8489,FLUX Empty Marker FX.PUMP 150E,5713420100612,1,Normaal,,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/0fbdcdddb73184e99e6cacfc28dc42/original.jpg,0,1,0,15,15,0,,,0,10,1,0.00,4.5,,0,0,1,,,,,,,1,0
04cfe873-a9a5-4132-8617-bcd2a7910bc7,FLUX Industrial Marker FX.PUMP 150I,5713420100315,1,Normaal,,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/9c17ac4d3264f04728666c01be25fb/original.jpg,0,1,0,14,14,0,,,0,10,1,0.00,8.5,,0,0,1,,,,,,,1,0
a422dd99-ed71-4f01-90a9-5bbc5592c508,FLUX Industrial Marker FX.PUMP 100I,5713420100216,1,Normaal,,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/520c01a333001498eca2c72894def3/original.jpg,0,1,0,15,15,0,,,0,10,1,0.00,8,,0,0,1,,,,,,,1,0
887ffef6-f5e9-4f37-a3e3-27ce84f58970,FLUX Industrial Marker FX.PUMP 065I,5713420100117,1,Normaal,,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/7cb423277aafafcb5c38fe1cd22722/original.jpg,0,1,0,0,0,0,,,0,10,1,0.00,6.5,,0,0,1,,,,,,,1,0
68da60ad-7b9e-43e4-a0cc-992eeca88268,Stylefile marker Extended 48 set,4260216143151,1,Normaal,large_number: 8020,,,,0.00,0.00,0.00,1,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/22c682d9f060e1cfbc44dedec63208/original.jpg,0,1,0,1,1,0,,,0,10,1,0.00,117.5,,0,0,1,,,,,,,1,0
57fe0be8-96ff-448b-8f89-f070b36e5c1b,Stylefile marker Multi27 12 set,4260584120471,1,Normaal,large_number: 8020,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/bf4141f2eba9710fb60d550e076038/original.jpg,0,1,0,0,0,0,,,0,10,1,0.00,23.5,,0,0,1,,,,,,,1,0
3a776f24-3b49-4172-a7f5-78d47f8c242b,Stylefile marker Multi26 12 set,4260584120440-1,1,Normaal,large_number: 8020,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/2473c3f16c467e44244c1681eb7e76/original.jpg,0,1,0,0,0,0,,,0,10,1,0.00,23.5,,0,0,1,,,,,,,1,0
a6e58581-a5b8-401c-a91b-ccb39887a1af,Stylefile marker Multi24 12 set,4260584120440,1,Normaal,large_number: 8020,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/ccbd6d284ca6afe07e4d513736e320/original.jpg,0,1,0,0,0,0,,,0,10,1,0.00,23.5,,0,0,1,,,,,,,1,0
8adb45c3-215c-450d-89bd-c84cf8de0ea3,Stylefile marker Multi23 12 set,4260584120440-2,1,Normaal,large_number: 8020,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/d3761390fc86989fdd501e1c811a8b/original.jpg,0,1,0,1,1,0,,,0,10,1,0.00,23.5,,0,0,1,,,,,,,1,0
2f83aaf9-3c5a-4d29-8488-300e77737d0e,Stylefile marker Cool Grey 12 set,4260216143069,1,Normaal,large_number: 8020,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/9a8b053873cb5884aa9980222ea9ae/original.jpg,0,1,0,0,0,0,,,0,10,1,0.00,22.5,,0,0,1,,,,,,,1,0
64ab68bc-2825-4bae-b3bd-36f0e754d764,Stylefile marker Main C 12 set,4260216143021,1,Normaal,large_number: 8020,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/291af8d82ec348a254a86aed76271f/original.jpg,0,1,0,1,1,0,,,0,10,1,0.00,27.5,,0,0,1,,,,,,,1,0
4ccb634c-4673-421e-9a74-48e0ebe9092f,Stylefile marker Main A 12 set,4260216143007,1,Normaal,large_number: 8020,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/04c5e96303d261f89f8e179776bb26/original.jpg,0,1,0,0,0,0,,,0,10,1,0.00,27.5,,0,0,1,,,,,,,1,0
b4971301-566d-41ee-a4e6-a56089b2adf1,Stylefile marker Main B 12 set,4260216143014,1,Normaal,large_number: 8020,,,,0.00,0.00,0.00,0,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/fd35b7f03ca7612263aff92bcd4c83/original.jpg,0,1,0,2,2,0,,,0,10,1,0.00,27.5,,0,0,1,,,,,,,1,0
11c66024-1c06-4b5a-b61b-f3ed65161122,HMX Pro RATP,2017080181138,1,Normaal,large_number: 8020,,,,42.00,30.00,1.00,4,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/9a4b261975891bc3e2651766965536/original.jpg,0,1,0,7,7,0,,,0,10,1,0.00,12.49,,0,0,1,,,,,NL,,1,0
5bb3abf5-f571-408b-9f8b-cd070618ca6d,HMX Pro Globe,2017080183103,1,Normaal,large_number: 8020,,,,42.00,30.00,1.00,4,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/54bda87e7c0c2cbc980470604bf462/original.jpg,0,1,0,4,4,0,,,0,10,1,0.00,10.99,,0,0,1,,,,,,,1,0
0cb2fed1-965f-402b-92ff-82e9b3abab33,HMX Pro Kush,2017080184108,1,Normaal,large_number: 8020,,,,42.00,30.00,1.00,4,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/a6fd1febb51ff1a0fdefa901082308/original.jpg,0,1,0,4,4,0,,,0,10,1,0.00,10.99,,0,0,1,,,,,,,1,0
a9c44e0e-0183-43da-90b5-b0f1a3a12e2c,HMX Pro Dublin,2017080182302,1,Normaal,large_number: 8020,,,,42.00,30.00,1.00,4,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/37ee54896fee3d03b43cd64c6d56d8/original.jpg,0,1,0,4,4,0,,,0,10,1,0.00,10.99,,0,0,1,,,,,,,1,0
73db324d-db97-4988-b4af-a70e7c574c23,HMX Pro Barna,2017080187000,1,Normaal,large_number: 8020,,,,42.00,30.00,1.00,4,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/25168fec388b1f0d24c32a10e6aaa3/original.jpg,0,1,0,4,4,0,,,0,10,1,0.00,10.99,,0,0,1,,,,,,,1,0
9db9d13c-7d52-490e-931a-ab03e57471c7,HMX Pro Sakura,2017080186102,1,Normaal,large_number: 8020,,,,42.00,30.00,1.00,4,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/409aa9e204eb53f0f9a4d58b352e87/original.jpg,0,1,0,4,4,0,,,0,10,1,0.00,10.99,,0,0,1,,,,,,,1,0
eb5702db-6d53-4e5d-bf5e-ac35f8e99f3e,HMX Pro Andes,2017080183002,1,Normaal,large_number: 8020,,,,42.00,30.00,1.00,4,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/e7c4d1d0ad501ccba17f16a8f0b3e6/original.jpg,0,1,0,4,4,0,,,0,10,1,0.00,10.99,,0,0,1,,,,,,,1,0
772e7fb4-da4d-4f23-a50d-7a60984ec2fd,HMX Pro Nigerian,2017080185907,1,Normaal,large_number: 8020,,,,42.00,30.00,1.00,4,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/3464cc4c03af73565b193be7c97cfd/original.jpg,0,1,0,4,4,0,,,0,10,1,0.00,10.99,,0,0,1,,,,,,,1,0
34b55e23-9ed5-4114-aa72-beb4dfe8b65f,HMX Pro California,2017080189004,1,Normaal,large_number: 8020,,,,42.00,30.00,1.00,4,,,https://s3.eu-central-1.amazonaws.com/goedgepickt/369/27489a2591b9257cd520d9c4d98f97/original.jpg,0,1,0,4,4,0,,,0,10,1,0.00,10.99,,0,0,1,,,,,,,1,0
